trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1863,False,"{'a': 0.5, 'e': 0.15506170857294257}",25,9,21.487033964548438,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1864,False,"{'a': 0.5, 'e': 0.1549066468643696}",20,13,13.913872004427505,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1865,False,"{'a': 0.5, 'e': 0.15475174021750526}",30,11,30.43977202196412,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1866,False,"{'a': 0.5, 'e': 0.15459698847728776}",20,7,18.038689313088902,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1867,False,"{'a': 0.5, 'e': 0.15444239148881048}",35,23,23.44128067190207,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1868,False,"{'a': 0.5, 'e': 0.15428794909732166}",30,14,27.56877196089962,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1869,False,"{'a': 0.5, 'e': 0.15413366114822433}",30,0,37.53078419345193,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
1870,False,"{'a': 0.5, 'e': 0.1539795274870761}",35,23,20.59935583276705,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1871,False,"{'a': 0.5, 'e': 0.15382554795958903}",30,21,16.78204311012538,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1872,False,"{'a': 0.5, 'e': 0.15367172241162944}",25,14,20.412852070245485,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1873,False,"{'a': 0.5, 'e': 0.1535180506892178}",25,20,9.413028100050221,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1874,False,"{'a': 0.5, 'e': 0.1533645326385286}",20,0,29.50463747541543,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1875,False,"{'a': 0.5, 'e': 0.15321116810589006}",25,13,20.348567025833685,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1876,False,"{'a': 0.5, 'e': 0.15305795693778418}",25,8,25.864915485600342,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1877,False,"{'a': 0.5, 'e': 0.1529048989808464}",25,10,28.01523363984426,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1878,False,"{'a': 0.5, 'e': 0.15275199408186554}",30,14,29.25346239769256,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1879,False,"{'a': 0.5, 'e': 0.15259924208778367}",20,10,16.251877303067335,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1880,False,"{'a': 0.5, 'e': 0.1524466428456959}",20,1,29.975473455183515,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1881,False,"{'a': 0.5, 'e': 0.1522941962028502}",25,10,24.548048552233737,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1882,False,"{'a': 0.5, 'e': 0.15214190200664734}",35,13,37.559225153095966,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1883,False,"{'a': 0.5, 'e': 0.1519897601046407}",25,10,22.126014640711073,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1884,False,"{'a': 0.5, 'e': 0.15183777034453605}",35,24,18.511096182279324,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1885,False,"{'a': 0.5, 'e': 0.15168593257419152}",20,11,18.344883355311616,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1886,False,"{'a': 0.5, 'e': 0.15153424664161733}",25,18,14.153197654364217,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1887,False,"{'a': 0.5, 'e': 0.15138271239497572}",25,8,29.189052191046144,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1888,False,"{'a': 0.5, 'e': 0.15123132968258074}",20,0,21.972142562312886,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1889,False,"{'a': 0.5, 'e': 0.15108009835289815}",25,14,20.38875890885603,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1890,False,"{'a': 0.5, 'e': 0.15092901825454527}",25,8,26.082296587899958,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1891,False,"{'a': 0.5, 'e': 0.1507780892362907}",30,19,17.661561284457605,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1892,False,"{'a': 0.5, 'e': 0.1506273111470544}",30,12,28.471651212150864,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1893,False,"{'a': 0.5, 'e': 0.15047668383590737}",20,11,15.352632600476902,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1894,False,"{'a': 0.5, 'e': 0.15032620715207146}",25,11,26.94628709408038,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1895,False,"{'a': 0.5, 'e': 0.15017588094491938}",25,14,15.837211478144845,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1896,False,"{'a': 0.5, 'e': 0.15002570506397447}",25,18,13.319989235045066,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1897,False,"{'a': 0.5, 'e': 0.1498756793589105}",20,6,27.21816783040623,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1898,False,"{'a': 0.5, 'e': 0.14972580367955157}",35,3,45.448529185377915,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",1
1899,False,"{'a': 0.5, 'e': 0.14957607787587204}",20,10,19.794736059226054,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1900,False,"{'a': 0.5, 'e': 0.14942650179799616}",20,2,23.93452493993698,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1901,False,"{'a': 0.5, 'e': 0.14927707529619816}",25,13,24.573080198090707,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1902,False,"{'a': 0.5, 'e': 0.14912779822090197}",20,10,17.95356659491426,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1903,False,"{'a': 0.5, 'e': 0.14897867042268106}",20,3,24.694199981003713,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1904,False,"{'a': 0.5, 'e': 0.14882969175225838}",25,19,13.103810944793185,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1905,False,"{'a': 0.5, 'e': 0.14868086206050612}",20,8,21.380555029318707,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1906,False,"{'a': 0.5, 'e': 0.1485321811984456}",20,13,14.144704567204888,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1907,False,"{'a': 0.5, 'e': 0.14838364901724718}",20,11,18.11747312521433,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1908,False,"{'a': 0.5, 'e': 0.14823526536822992}",20,11,12.498041839827806,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1909,False,"{'a': 0.5, 'e': 0.1480870301028617}",25,0,40.924999181891316,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1910,False,"{'a': 0.5, 'e': 0.14793894307275884}",25,0,39.941433338318205,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1911,False,"{'a': 0.5, 'e': 0.14779100412968607}",25,20,11.391199472708307,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1912,False,"{'a': 0.5, 'e': 0.1476432131255564}",20,2,29.487993357603372,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1913,False,"{'a': 0.5, 'e': 0.14749556991243082}",25,0,33.82393190414766,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1914,False,"{'a': 0.5, 'e': 0.1473480743425184}",30,19,19.88152834877329,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1915,False,"{'a': 0.5, 'e': 0.14720072626817587}",20,9,17.86236306294171,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1916,False,"{'a': 0.5, 'e': 0.1470535255419077}",20,13,12.932669990890627,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1917,False,"{'a': 0.5, 'e': 0.1469064720163658}",25,18,14.260766964809509,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1918,False,"{'a': 0.5, 'e': 0.14675956554434944}",20,4,26.033376240873515,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1919,False,"{'a': 0.5, 'e': 0.14661280597880508}",25,13,18.0606934285122,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1920,False,"{'a': 0.5, 'e': 0.14646619317282628}",20,9,17.570974067394346,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1921,False,"{'a': 0.5, 'e': 0.14631972697965345}",20,13,12.986762508035254,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1922,False,"{'a': 0.5, 'e': 0.1461734072526738}",35,19,26.83805901776359,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1923,False,"{'a': 0.5, 'e': 0.14602723384542113}",20,16,7.1498298395543864,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1924,False,"{'a': 0.5, 'e': 0.1458812066115757}",20,2,29.337896392425655,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1925,False,"{'a': 0.5, 'e': 0.14573532540496412}",30,7,38.51480715015189,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1926,False,"{'a': 0.5, 'e': 0.14558959007955916}",35,13,35.427245957223796,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1927,False,"{'a': 0.5, 'e': 0.1454440004894796}",30,10,33.586485364668086,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1928,False,"{'a': 0.5, 'e': 0.14529855648899012}",20,16,10.200887941235987,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1929,False,"{'a': 0.5, 'e': 0.14515325793250114}",20,3,30.446832208578613,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1930,False,"{'a': 0.5, 'e': 0.14500810467456862}",20,14,8.85746087471671,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1931,False,"{'a': 0.5, 'e': 0.14486309656989407}",20,12,14.545063633643789,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1932,False,"{'a': 0.5, 'e': 0.14471823347332416}",20,8,21.204397525124705,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1933,False,"{'a': 0.5, 'e': 0.14457351523985085}",20,9,18.99021928163747,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1934,False,"{'a': 0.5, 'e': 0.144428941724611}",25,11,21.981221112286683,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1935,False,"{'a': 0.5, 'e': 0.14428451278288637}",20,0,26.5310408911397,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1936,False,"{'a': 0.5, 'e': 0.1441402282701035}",25,15,16.644580111259973,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1937,False,"{'a': 0.5, 'e': 0.1439960880418334}",20,5,21.477670224142077,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1938,False,"{'a': 0.5, 'e': 0.14385209195379156}",20,13,11.391771491748518,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1939,False,"{'a': 0.5, 'e': 0.14370823986183776}",20,16,7.975713086650567,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1940,False,"{'a': 0.5, 'e': 0.14356453162197594}",25,13,20.398359945109064,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1941,False,"{'a': 0.5, 'e': 0.14342096709035396}",30,12,28.384008361147785,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1942,False,"{'a': 0.5, 'e': 0.1432775461232636}",20,11,18.353342137614717,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1943,False,"{'a': 0.5, 'e': 0.14313426857714034}",30,19,17.905279965353905,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1944,False,"{'a': 0.5, 'e': 0.1429911343085632}",25,11,22.56431660533903,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1945,False,"{'a': 0.5, 'e': 0.14284814317425462}",20,14,12.418306700819242,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1946,False,"{'a': 0.5, 'e': 0.14270529503108037}",20,10,17.526178038905382,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1947,False,"{'a': 0.5, 'e': 0.1425625897360493}",30,11,34.820977284353056,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1948,False,"{'a': 0.5, 'e': 0.14242002714631324}",25,0,41.47949664720566,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1949,False,"{'a': 0.5, 'e': 0.14227760711916693}",20,16,7.609125874325184,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1950,False,"{'a': 0.5, 'e': 0.14213532951204777}",30,20,17.177014879044297,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1951,False,"{'a': 0.5, 'e': 0.14199319418253573}",25,16,16.97313055988781,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1952,False,"{'a': 0.5, 'e': 0.1418512009883532}",25,16,16.516763296540407,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1953,False,"{'a': 0.5, 'e': 0.14170934978736482}",20,7,20.62593044122856,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1954,False,"{'a': 0.5, 'e': 0.14156764043757747}",25,12,20.489156097955878,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1955,False,"{'a': 0.5, 'e': 0.1414260727971399}",20,7,22.50428588790803,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1956,False,"{'a': 0.5, 'e': 0.14128464672434274}",25,13,19.29358074719981,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1957,False,"{'a': 0.5, 'e': 0.1411433620776184}",20,9,17.835769099691408,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1958,False,"{'a': 0.5, 'e': 0.14100221871554078}",25,16,14.90741687666312,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1959,False,"{'a': 0.5, 'e': 0.14086121649682523}",20,9,19.82816196614497,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1960,False,"{'a': 0.5, 'e': 0.14072035528032842}",25,0,35.82426195327958,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1961,False,"{'a': 0.5, 'e': 0.1405796349250481}",30,11,35.248863280510164,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1962,False,"{'a': 0.5, 'e': 0.14043905529012304}",25,19,9.464558659812054,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1963,False,"{'a': 0.5, 'e': 0.14029861623483292}",25,0,35.67110976528822,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1964,False,"{'a': 0.5, 'e': 0.1401583176185981}",20,16,9.2794933171959,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1965,False,"{'a': 0.5, 'e': 0.1400181593009795}",20,3,26.600474458171313,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1966,False,"{'a': 0.5, 'e': 0.1398781411416785}",30,22,16.460158903094296,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1967,False,"{'a': 0.5, 'e': 0.13973826300053682}",20,7,23.263874901938877,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1968,False,"{'a': 0.5, 'e': 0.13959852473753628}",20,10,20.22492062775385,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1969,False,"{'a': 0.5, 'e': 0.13945892621279876}",25,4,31.369699987792128,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1970,False,"{'a': 0.5, 'e': 0.13931946728658595}",20,7,25.999711690568702,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1971,False,"{'a': 0.5, 'e': 0.13918014781929938}",20,0,27.671467806384065,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1972,False,"{'a': 0.5, 'e': 0.13904096767148008}",30,19,19.634029334802946,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1973,False,"{'a': 0.5, 'e': 0.1389019267038086}",20,7,24.14673151579319,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1974,False,"{'a': 0.5, 'e': 0.13876302477710478}",25,0,34.189796432061534,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1975,False,"{'a': 0.5, 'e': 0.13862426175232767}",30,16,24.054169938098237,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1976,False,"{'a': 0.5, 'e': 0.13848563749057535}",30,19,19.136729478732406,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1977,False,"{'a': 0.5, 'e': 0.13834715185308477}",20,0,33.26873184151211,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1978,False,"{'a': 0.5, 'e': 0.1382088047012317}",30,10,33.73091808646135,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1979,False,"{'a': 0.5, 'e': 0.13807059589653045}",30,12,31.69259842171908,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1980,False,"{'a': 0.5, 'e': 0.13793252530063393}",30,14,26.78087170307233,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1981,False,"{'a': 0.5, 'e': 0.1377945927753333}",30,22,14.459467385361616,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1982,False,"{'a': 0.5, 'e': 0.13765679818255797}",20,11,11.634753703189357,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1983,False,"{'a': 0.5, 'e': 0.1375191413843754}",20,15,10.096873855767875,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1984,False,"{'a': 0.5, 'e': 0.13738162224299102}",20,10,17.94599999194545,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1985,False,"{'a': 0.5, 'e': 0.13724424062074803}",25,20,9.293502943136328,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1986,False,"{'a': 0.5, 'e': 0.1371069963801273}",25,12,19.345439115028984,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1987,False,"{'a': 0.5, 'e': 0.13696988938374716}",30,20,18.29468231680095,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1988,False,"{'a': 0.5, 'e': 0.1368329194943634}",20,16,7.727589526890432,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1989,False,"{'a': 0.5, 'e': 0.13669608657486904}",25,8,29.45563301631929,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1990,False,"{'a': 0.5, 'e': 0.13655939048829419}",20,11,17.97386120409274,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1991,False,"{'a': 0.5, 'e': 0.1364228310978059}",25,14,19.087770654277488,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1992,False,"{'a': 0.5, 'e': 0.13628640826670807}",20,6,24.335968307083782,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1993,False,"{'a': 0.5, 'e': 0.13615012185844136}",20,15,9.762639866885833,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1994,False,"{'a': 0.5, 'e': 0.13601397173658292}",20,6,24.35602234297005,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1995,False,"{'a': 0.5, 'e': 0.13587795776484635}",35,1,50.79592584609877,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 0}",1
1996,False,"{'a': 0.5, 'e': 0.1357420798070815}",25,18,10.812474828552244,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1997,False,"{'a': 0.5, 'e': 0.13560633772727443}",30,19,17.52125762352214,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1998,False,"{'a': 0.5, 'e': 0.13547073138954716}",20,2,27.034580823864204,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1999,False,"{'a': 0.5, 'e': 0.1353352606581576}",25,0,40.18433095816466,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2000,False,"{'a': 0.5, 'e': 0.13519992539749945}",30,7,38.591372895834574,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2001,False,"{'a': 0.5, 'e': 0.13506472547210194}",20,6,21.959927456532338,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2002,False,"{'a': 0.5, 'e': 0.13492966074662985}",25,17,14.872911613322628,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2003,False,"{'a': 0.5, 'e': 0.13479473108588322}",20,14,12.237523153962357,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2004,False,"{'a': 0.5, 'e': 0.1346599363547973}",35,19,28.42554360495608,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2005,False,"{'a': 0.5, 'e': 0.13452527641844253}",25,10,20.194094583453722,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2006,False,"{'a': 0.5, 'e': 0.1343907511420241}",25,8,26.98396406685149,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2007,False,"{'a': 0.5, 'e': 0.13425636039088207}",25,14,19.678495736171055,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2008,False,"{'a': 0.5, 'e': 0.13412210403049118}",30,17,23.679140180490727,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2009,False,"{'a': 0.5, 'e': 0.1339879819264607}",25,15,18.63649045800388,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2010,False,"{'a': 0.5, 'e': 0.13385399394453423}",25,7,31.047208968858694,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2011,False,"{'a': 0.5, 'e': 0.13372013995058968}",20,8,21.434861050596513,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2012,False,"{'a': 0.5, 'e': 0.1335864198106391}",20,11,15.426330508382721,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2013,False,"{'a': 0.5, 'e': 0.13345283339082847}",20,2,26.864409643867777,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2014,False,"{'a': 0.5, 'e': 0.13331938055743764}",25,0,34.12221343186541,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2015,False,"{'a': 0.5, 'e': 0.1331860611768802}",20,9,19.528932219509795,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2016,False,"{'a': 0.5, 'e': 0.13305287511570332}",20,10,19.873562687540268,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2017,False,"{'a': 0.5, 'e': 0.1329198222405876}",25,1,35.25664745825968,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2018,False,"{'a': 0.5, 'e': 0.13278690241834704}",20,10,15.490396545428414,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2019,False,"{'a': 0.5, 'e': 0.13265411551592868}",20,16,7.149259803632466,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2020,False,"{'a': 0.5, 'e': 0.13252146140041274}",30,1,40.46813828893743,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
2021,False,"{'a': 0.5, 'e': 0.13238893993901232}",20,7,20.545803962167945,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2022,False,"{'a': 0.5, 'e': 0.13225655099907332}",20,7,21.449645362453197,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2023,False,"{'a': 0.5, 'e': 0.13212429444807425}",20,8,22.984438333928267,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2024,False,"{'a': 0.5, 'e': 0.1319921701536262}",20,9,16.537639512853477,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2025,False,"{'a': 0.5, 'e': 0.13186017798347255}",25,6,34.64135542672512,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2026,False,"{'a': 0.5, 'e': 0.13172831780548908}",25,4,34.12888503427778,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2027,False,"{'a': 0.5, 'e': 0.13159658948768357}",25,18,12.32679500995099,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2028,False,"{'a': 0.5, 'e': 0.1314649928981959}",25,2,30.56164394579907,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2029,False,"{'a': 0.5, 'e': 0.1313335279052977}",20,0,31.913013180024702,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2030,False,"{'a': 0.5, 'e': 0.13120219437739242}",20,4,29.89971829421689,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2031,False,"{'a': 0.5, 'e': 0.13107099218301502}",30,20,17.0006085525856,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2032,False,"{'a': 0.5, 'e': 0.130939921190832}",30,15,23.499370209536934,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2033,False,"{'a': 0.5, 'e': 0.13080898126964116}",20,10,13.30655794510627,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2034,False,"{'a': 0.5, 'e': 0.13067817228837153}",25,4,34.812468199752814,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2035,False,"{'a': 0.5, 'e': 0.13054749411608316}",20,12,15.447845459011111,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2036,False,"{'a': 0.5, 'e': 0.13041694662196707}",25,13,22.625293458084812,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2037,False,"{'a': 0.5, 'e': 0.1302865296753451}",30,0,48.25016948551397,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
2038,False,"{'a': 0.5, 'e': 0.13015624314566976}",25,1,33.71110943487944,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2039,False,"{'a': 0.5, 'e': 0.1300260869025241}",20,0,30.331050957590243,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2040,False,"{'a': 0.5, 'e': 0.12989606081562158}",20,0,29.456713176959656,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2041,False,"{'a': 0.5, 'e': 0.12976616475480596}",20,10,15.33388195718836,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2042,False,"{'a': 0.5, 'e': 0.12963639859005113}",20,16,8.813980255239985,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2043,False,"{'a': 0.5, 'e': 0.1295067621914611}",25,18,9.33000557552504,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2044,False,"{'a': 0.5, 'e': 0.12937725542926962}",20,5,24.431275469793444,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2045,False,"{'a': 0.5, 'e': 0.12924787817384037}",25,19,11.197776464274094,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
